,driver,year,GP,fp1,fp1+,fp2,fp2+,fp3,fp3+,q1,q1+,q2,q2+,q3,q3+,r
1524,Hamilton,2019,France,92.738,0.0,91.361,0.4240000000000066,90.2,0.04100000000001103,90.60900000000001,0.05900000000001171,89.52,0.08299999999999841,88.319,0.0,1.0
1525,Bottas,2019,France,92.807,0.06900000000000261,90.937,0.0,90.15899999999999,0.0,90.55,0.0,89.437,0.0,88.605,0.28600000000000136,2.0
1526,Verstappen,2019,France,93.618,0.8799999999999955,92.049,1.112000000000009,91.538,1.3790000000000049,91.327,0.777000000000001,90.099,0.6620000000000061,89.40899999999999,1.0899999999999892,4.0
1527,Leclerc,2019,France,93.11099999999999,0.37299999999999045,91.586,0.6490000000000009,90.605,0.44600000000001216,90.64699999999999,0.0969999999999942,89.699,0.26200000000000045,88.965,0.6460000000000008,3.0
1528,Vettel,2019,France,93.78999999999999,1.0519999999999925,91.66499999999999,0.7279999999999944,90.633,0.47400000000000375,91.075,0.5250000000000057,89.506,0.06900000000000261,89.799,1.480000000000004,5.0
1529,Sainz,2019,France,94.261,1.5229999999999961,92.432,1.4950000000000045,91.887,1.7280000000000086,91.07300000000001,0.5230000000000103,90.319,0.882000000000005,89.52199999999999,1.2029999999999887,6.0
1530,Gasly,2019,France,94.09100000000001,1.3530000000000086,92.44800000000001,1.51100000000001,91.599,1.440000000000012,91.152,0.6020000000000039,90.42099999999999,0.9839999999999947,90.184,1.8649999999999949,10.0
1531,Albon,2019,France,94.804,2.0660000000000025,93.023,2.0859999999999985,92.178,2.0190000000000055,91.445,0.894999999999996,90.461,1.024000000000001,,,15.0
1532,Ricciardo,2019,France,94.53999999999999,1.8019999999999925,93.02000000000001,2.0830000000000126,91.80199999999999,1.6430000000000007,90.95400000000001,0.4040000000000106,90.369,0.9320000000000022,89.918,1.5990000000000038,11.0
1533,Perez,2019,France,94.809,2.070999999999998,93.3,2.3629999999999995,92.491,2.332000000000008,90.964,0.4140000000000015,90.738,1.301000000000002,,,12.0
1534,Norris,2019,France,94.11,1.3719999999999999,91.882,0.9450000000000074,91.654,1.4950000000000045,90.989,0.43900000000000716,90.019,0.5820000000000078,89.418,1.0990000000000038,9.0
1535,RÃ¤ikkÃ¶nen,2019,France,95.52199999999999,2.783999999999992,92.67699999999999,1.7399999999999949,91.943,1.784000000000006,90.97200000000001,0.42200000000001125,90.533,1.0960000000000036,,,7.0
1536,Kvyat,2019,France,95.326,2.587999999999994,93.25399999999999,2.316999999999993,92.53999999999999,2.3810000000000002,91.564,1.0139999999999958,,,,,14.0
1537,Hulkenberg,2019,France,94.81,2.0720000000000027,93.081,2.1440000000000055,92.023,1.8640000000000043,90.865,0.3149999999999977,90.544,1.1069999999999993,,,8.0
1538,Stroll,2019,France,95.063,2.325000000000003,93.884,2.9470000000000027,92.678,2.5190000000000055,91.726,1.176000000000002,,,,,13.0
1539,Magnussen,2019,France,95.41,2.671999999999997,92.789,1.8520000000000039,92.4,2.241000000000014,91.166,0.6159999999999997,91.44,2.003,,,17.0
1540,Giovinazzi,2019,France,96.102,3.3640000000000043,92.973,2.0360000000000014,92.17099999999999,2.0120000000000005,91.18,0.6300000000000097,90.408,0.9710000000000036,93.42,5.100999999999999,16.0
1541,Grosjean,2019,France,97.62,4.882000000000005,93.59100000000001,2.6540000000000106,92.38499999999999,2.225999999999999,91.626,1.0760000000000076,,,,,20.0
1542,Kubica,2019,France,97.172,4.4339999999999975,95.195,4.257999999999996,93.902,3.743000000000009,93.205,2.655000000000001,,,,,18.0
1543,Russell,2019,France,,,94.614,3.6770000000000067,99.987,9.828000000000003,92.789,2.2390000000000043,,,,,19.0
1544,Hamilton,2019,Austria,64.838,0.0,65.529,0.44299999999999784,64.13,0.14299999999999358,63.818,0.01099999999999568,63.803,0.42499999999999716,63.262,0.25900000000000034,5.0
1545,Bottas,2019,Austria,64.999,0.16100000000000136,65.417,0.33100000000000307,64.221,0.23400000000000176,64.084,0.277000000000001,63.863,0.48499999999999943,63.537,0.5339999999999989,3.0
1546,Verstappen,2019,Austria,65.26,0.42200000000001125,65.879,0.7930000000000064,64.446,0.4589999999999961,63.807,0.0,63.835,0.45700000000000074,63.439,0.43599999999999994,1.0
1547,Leclerc,2019,Austria,65.141,0.3030000000000115,65.086,0.0,63.987,0.0,64.138,0.33100000000000307,63.378,0.0,63.003,0.0,2.0
1548,Vettel,2019,Austria,64.982,0.14400000000000546,65.871,0.7849999999999966,64.25,0.2629999999999981,64.34,0.5330000000000013,63.667,0.2890000000000015,,,4.0
1549,Sainz,2019,Austria,65.502,0.6640000000000015,65.545,0.4590000000000032,65.219,1.2319999999999922,64.453,0.6460000000000008,73.601,10.222999999999999,,,8.0
1550,Gasly,2019,Austria,65.378,0.5400000000000063,65.487,0.40099999999999625,65.152,1.1649999999999991,64.412,0.605000000000004,63.988,0.6099999999999994,64.199,1.195999999999998,7.0
1551,Albon,2019,Austria,66.285,1.4470000000000027,66.064,0.9779999999999944,65.481,1.4939999999999927,64.708,0.9009999999999962,64.665,1.2870000000000061,,,15.0
1552,Ricciardo,2019,Austria,65.846,1.0080000000000098,66.418,1.3320000000000078,65.878,1.8909999999999982,64.647,0.8400000000000034,64.79,1.4120000000000061,,,12.0
1553,Perez,2019,Austria,66.457,1.6189999999999998,65.964,0.8780000000000001,65.523,1.5359999999999943,64.789,0.9819999999999993,,,,,11.0
1554,Norris,2019,Austria,66.125,1.2870000000000061,65.952,0.8659999999999997,64.986,0.9990000000000023,64.361,0.554000000000002,64.211,0.8329999999999984,64.099,1.0960000000000036,6.0
1555,RÃ¤ikkÃ¶nen,2019,Austria,66.729,1.8910000000000053,65.728,0.6419999999999959,65.514,1.526999999999994,64.615,0.8079999999999927,64.056,0.6779999999999973,64.166,1.1629999999999967,9.0
1556,Kvyat,2019,Austria,66.272,1.4340000000000117,66.148,1.0619999999999976,65.391,1.4040000000000035,65.324,1.516999999999996,,,,,17.0
1557,Hulkenberg,2019,Austria,66.383,1.5450000000000017,66.249,1.1629999999999967,65.514,1.526999999999994,64.733,0.9260000000000019,64.516,1.1380000000000052,,,13.0
1558,Stroll,2019,Austria,66.756,1.9180000000000064,66.829,1.742999999999995,65.65,1.6630000000000038,64.832,1.0249999999999915,,,,,14.0
1559,Magnussen,2019,Austria,65.876,1.038000000000011,65.96,0.8739999999999952,66.017,2.029999999999994,64.778,0.9710000000000036,64.466,1.0879999999999939,64.072,1.0690000000000026,19.0
1560,Giovinazzi,2019,Austria,66.708,1.8700000000000045,66.119,1.0330000000000013,65.336,1.3489999999999966,64.45,0.6430000000000007,64.194,0.8160000000000025,64.179,1.176000000000002,10.0
1561,Grosjean,2019,Austria,66.135,1.2970000000000113,65.701,0.6149999999999949,65.62,1.6330000000000027,64.55199999999999,0.7449999999999903,64.49,1.1119999999999948,,,16.0
1562,Kubica,2019,Austria,67.665,2.8270000000000124,68.508,3.421999999999997,67.484,3.496999999999993,66.206,2.399000000000001,,,,,20.0
1563,Russell,2019,Austria,66.805,1.967000000000013,67.217,2.1310000000000002,66.676,2.689,65.904,2.096999999999994,,,,,18.0
1564,Hamilton,2019,Great Britain,88.122,0.9489999999999981,86.801,0.06900000000000261,85.95400000000001,0.049000000000006594,85.513,0.0,85.84,0.29400000000001114,85.099,0.006000000000000227,1.0
1565,Bottas,2019,Great Britain,87.629,0.45600000000000307,86.732,0.0,86.456,0.5510000000000019,85.75,0.23699999999999477,85.672,0.12600000000000477,85.093,0.0,2.0
1566,Verstappen,2019,Great Britain,88.009,0.8359999999999985,87.562,0.8299999999999983,86.44,0.5349999999999966,85.7,0.1869999999999976,85.848,0.3020000000000067,85.276,0.18299999999999272,5.0
1567,Leclerc,2019,Great Britain,88.253,1.0799999999999983,86.929,0.19700000000000273,85.905,0.0,85.533,0.01999999999999602,85.54599999999999,0.0,85.172,0.07899999999999352,3.0
1568,Vettel,2019,Great Britain,88.304,1.1310000000000002,87.18,0.4480000000000075,85.931,0.02599999999999625,85.898,0.3849999999999909,86.023,0.47700000000000387,85.787,0.6940000000000026,16.0
1569,Sainz,2019,Great Britain,89.162,1.9890000000000043,87.987,1.2549999999999955,87.106,1.2009999999999934,86.203,0.6899999999999977,86.578,1.0320000000000107,,,6.0
1570,Gasly,2019,Great Britain,87.173,0.0,87.249,0.5169999999999959,86.118,0.21299999999999386,86.273,0.7599999999999909,86.038,0.49200000000000443,85.59,0.4969999999999999,4.0
1571,Albon,2019,Great Britain,89.093,1.9200000000000017,87.997,1.2650000000000006,86.976,1.070999999999998,86.482,0.9689999999999941,86.40299999999999,0.8569999999999993,86.345,1.2519999999999953,12.0
1572,Ricciardo,2019,Great Britain,89.031,1.858000000000004,88.128,1.3960000000000008,86.965,1.0600000000000023,86.428,0.914999999999992,86.283,0.737000000000009,86.182,1.0889999999999986,7.0
1573,Perez,2019,Great Britain,89.453,2.280000000000001,88.002,1.269999999999996,87.598,1.6929999999999978,86.649,1.1359999999999957,86.928,1.382000000000005,,,17.0
1574,Norris,2019,Great Britain,89.17,1.9969999999999999,87.54599999999999,0.813999999999993,86.689,0.7839999999999918,86.07900000000001,0.5660000000000025,86.385,0.8390000000000128,86.224,1.1310000000000002,11.0
1575,RÃ¤ikkÃ¶nen,2019,Great Britain,90.747,3.573999999999998,88.126,1.3940000000000055,87.424,1.5190000000000055,86.55799999999999,1.0449999999999875,86.54599999999999,1.0,,,8.0
1576,Kvyat,2019,Great Britain,89.5,2.326999999999998,88.008,1.2759999999999962,87.108,1.203000000000003,86.721,1.2079999999999984,,,,,9.0
1577,Hulkenberg,2019,Great Britain,88.803,1.6299999999999955,88.217,1.4849999999999994,86.945,1.039999999999992,86.568,1.0549999999999926,86.39699999999999,0.8509999999999991,86.386,1.2929999999999922,10.0
1578,Stroll,2019,Great Britain,89.657,2.4839999999999947,88.24,1.5079999999999956,87.544,1.6389999999999958,86.762,1.2489999999999952,,,,,13.0
1579,Magnussen,2019,Great Britain,90.605,3.432000000000002,88.059,1.3269999999999982,87.275,1.3700000000000045,86.662,1.149000000000001,,,,,20.0
1580,Giovinazzi,2019,Great Britain,90.099,2.926000000000002,88.294,1.5619999999999976,87.036,1.1310000000000002,86.449,0.9359999999999928,86.519,0.9730000000000132,,,18.0
1581,Grosjean,2019,Great Britain,90.811,3.6380000000000052,88.794,2.0619999999999976,87.11,1.2049999999999983,86.34700000000001,0.8340000000000032,86.757,1.2110000000000127,,,19.0
1582,Kubica,2019,Great Britain,92.12100000000001,4.9480000000000075,89.935,3.203000000000003,89.45,3.5450000000000017,88.257,2.7439999999999998,,,,,15.0
1583,Russell,2019,Great Britain,90.741,3.567999999999998,90.514,3.7819999999999965,89.065,3.1599999999999966,87.789,2.2759999999999962,,,,,14.0
1584,Hamilton,2019,Germany,74.315,0.3019999999999925,73.595,0.1460000000000008,72.965,0.585000000000008,72.852,0.6230000000000047,72.149,0.0,71.767,0.0,9.0
1585,Bottas,2019,Germany,74.66,0.6469999999999914,74.111,0.6620000000000061,72.89,0.5100000000000051,73.075,0.8460000000000036,72.424,0.2750000000000057,72.129,0.362000000000009,15.0
1586,Verstappen,2019,Germany,74.33,0.31699999999999307,74.133,0.6839999999999975,72.548,0.16800000000000637,72.593,0.3640000000000043,72.42699999999999,0.2779999999999916,72.113,0.34600000000000364,1.0
1587,Leclerc,2019,Germany,74.268,0.25499999999999545,73.449,0.0,72.38,0.0,72.229,0.0,72.344,0.19499999999999318,,,17.0
1588,Vettel,2019,Germany,74.013,0.0,73.57300000000001,0.12400000000000944,72.644,0.26400000000001,,,,,,,2.0
1589,Sainz,2019,Germany,75.062,1.0489999999999924,74.662,1.213000000000008,73.3,0.9200000000000017,73.221,0.9920000000000044,72.632,0.4830000000000041,72.897,1.1300000000000097,5.0
1590,Gasly,2019,Germany,74.813,0.7999999999999972,75.089,1.6400000000000006,73.324,0.9440000000000026,72.991,0.7620000000000005,72.385,0.2360000000000042,72.522,0.7550000000000097,14.0
1591,Albon,2019,Germany,75.777,1.7639999999999958,75.062,1.6129999999999995,73.554,1.1740000000000066,73.461,1.2319999999999993,,,,,6.0
1592,Ricciardo,2019,Germany,75.56700000000001,1.554000000000002,75.01,1.561000000000007,73.816,1.436000000000007,73.131,0.902000000000001,72.799,0.6500000000000057,,,19.0
1593,Perez,2019,Germany,75.604,1.590999999999994,74.518,1.0690000000000026,73.476,1.0960000000000036,73.194,0.9650000000000034,72.776,0.6269999999999953,73.065,1.2980000000000018,20.0
1594,Norris,2019,Germany,75.616,1.6029999999999944,75.247,1.7980000000000018,73.556,1.176000000000002,73.333,1.1039999999999992,,,,,18.0
1595,RÃ¤ikkÃ¶nen,2019,Germany,75.953,1.9399999999999977,74.458,1.0090000000000003,73.351,0.9710000000000036,73.066,0.8370000000000033,72.519,0.37000000000000455,72.538,0.7710000000000008,12.0
1596,Kvyat,2019,Germany,75.776,1.762999999999991,74.8,1.350999999999999,73.767,1.3870000000000005,73.278,1.0490000000000066,73.135,0.9860000000000042,,,3.0
1597,Hulkenberg,2019,Germany,75.82300000000001,1.8100000000000023,74.472,1.0229999999999961,73.496,1.1159999999999997,73.186,0.9570000000000078,72.766,0.6170000000000044,73.126,1.3590000000000089,16.0
1598,Stroll,2019,Germany,75.191,1.1779999999999973,74.268,0.8190000000000026,73.672,1.2920000000000016,73.256,1.027000000000001,73.45,1.301000000000002,,,4.0
1599,Magnussen,2019,Germany,75.759,1.7459999999999951,75.47,2.021000000000001,72.893,0.5130000000000052,73.103,0.8739999999999952,72.789,0.6400000000000006,,,8.0
1600,Giovinazzi,2019,Germany,76.382,2.3689999999999998,75.406,1.9570000000000078,73.67099999999999,1.2909999999999968,73.17,0.9410000000000025,72.786,0.6370000000000005,,,13.0
1601,Grosjean,2019,Germany,75.074,1.0609999999999928,74.179,0.730000000000004,73.378,0.9980000000000047,73.146,0.9170000000000016,72.769,0.6200000000000045,72.851,1.0840000000000032,7.0
1602,Kubica,2019,Germany,76.559,2.5459999999999923,76.98,3.531000000000006,75.53999999999999,3.1599999999999966,74.839,2.6099999999999994,,,,,10.0
1603,Russell,2019,Germany,77.126,3.1129999999999995,76.9,3.4510000000000076,75.824,3.4440000000000026,74.721,2.4920000000000044,,,,,11.0
1604,Hamilton,2019,Hungary,77.233,0.0,77.995,0.14100000000000534,76.084,0.0,76.068,0.25099999999999056,75.548,0.0,74.769,0.19700000000000273,1.0
1605,Bottas,2019,Hungary,,,78.184,0.3299999999999983,76.355,0.2710000000000008,76.078,0.2609999999999957,75.669,0.12099999999999511,74.59,0.018000000000000682,8.0
1606,Verstappen,2019,Hungary,77.398,0.16499999999999204,77.90899999999999,0.05499999999999261,76.09700000000001,0.01300000000000523,75.81700000000001,0.0,75.57300000000001,0.025000000000005684,74.572,0.0,2.0
1607,Leclerc,2019,Hungary,78.188,0.9549999999999983,78.852,0.9980000000000047,76.392,0.3079999999999927,76.337,0.519999999999996,75.792,0.24399999999999977,75.043,0.47100000000000364,4.0
1608,Vettel,2019,Hungary,77.399,0.16599999999999682,79.254,1.4000000000000057,76.166,0.08199999999999363,76.452,0.6349999999999909,75.885,0.3370000000000033,75.071,0.4989999999999952,3.0
1609,Sainz,2019,Hungary,78.702,1.468999999999994,79.398,1.543999999999997,77.217,1.1329999999999956,76.493,0.6759999999999877,76.30799999999999,0.7599999999999909,75.852,1.2800000000000011,5.0
1610,Gasly,2019,Hungary,77.682,0.44899999999999807,77.854,0.0,76.684,0.5999999999999943,76.71600000000001,0.8990000000000009,76.393,0.8449999999999989,75.45,0.8780000000000001,6.0
1611,Albon,2019,Hungary,79.223,1.9899999999999949,,,78.024,1.9399999999999977,76.912,1.0949999999999989,76.687,1.1389999999999958,,,10.0
1612,Ricciardo,2019,Hungary,78.894,1.6610000000000014,78.59700000000001,0.7430000000000092,77.962,1.8780000000000001,77.257,1.4399999999999977,,,,,14.0
1613,Perez,2019,Hungary,79.325,2.0919999999999987,79.721,1.8670000000000044,77.67,1.5859999999999985,77.10900000000001,1.2920000000000016,,,,,11.0
1614,Norris,2019,Hungary,78.531,1.2980000000000018,80.401,2.546999999999997,76.774,0.6899999999999977,76.697,0.8799999999999955,76.06,0.5120000000000005,75.8,1.2279999999999944,9.0
1615,RÃ¤ikkÃ¶nen,2019,Hungary,78.787,1.554000000000002,78.682,0.828000000000003,77.21600000000001,1.132000000000005,76.506,0.688999999999993,76.518,0.9699999999999989,76.041,1.468999999999994,7.0
1616,Kvyat,2019,Hungary,78.982,1.7489999999999952,78.957,1.1029999999999944,77.432,1.347999999999999,76.75,0.9329999999999927,76.69200000000001,1.1440000000000055,,,15.0
1617,Hulkenberg,2019,Hungary,78.417,1.1839999999999975,78.892,1.0379999999999967,77.667,1.5829999999999984,76.78999999999999,0.9729999999999848,76.565,1.016999999999996,,,12.0
1618,Stroll,2019,Hungary,79.72200000000001,2.4890000000000043,79.774,1.9200000000000017,78.53399999999999,2.4499999999999886,77.542,1.7249999999999943,,,,,17.0
1619,Magnussen,2019,Hungary,77.94200000000001,0.7090000000000032,79.178,1.323999999999998,77.23,1.1460000000000008,76.122,0.3049999999999926,77.081,1.5330000000000013,,,13.0
1620,Giovinazzi,2019,Hungary,79.488,2.2549999999999955,78.90899999999999,1.0549999999999926,77.929,1.8449999999999989,76.894,1.0769999999999982,76.804,1.2560000000000002,,,18.0
1621,Grosjean,2019,Hungary,78.973,1.7399999999999949,79.149,1.2950000000000017,77.293,1.2090000000000032,76.97800000000001,1.1610000000000014,76.319,0.7710000000000008,76.013,1.4410000000000025,20.0
1622,Kubica,2019,Hungary,80.322,3.0889999999999986,80.439,2.5849999999999937,78.709,2.625,78.324,2.506999999999991,,,,,19.0
1623,Russell,2019,Hungary,79.649,2.415999999999997,79.889,2.0349999999999966,78.072,1.9879999999999995,77.031,1.2139999999999986,,,,,16.0
1624,Hamilton,2019,Belgium,105.973,1.399000000000001,105.015,0.8920000000000101,105.566,1.3599999999999994,105.25999999999999,1.6729999999999876,103.592,0.6539999999999964,103.282,0.762999999999991,2.0
1625,Bottas,2019,Belgium,105.882,1.308000000000007,104.969,0.8460000000000036,104.703,0.4969999999999999,105.14099999999999,1.5539999999999878,103.97999999999999,1.0419999999999874,103.41499999999999,0.8959999999999866,3.0
1626,Verstappen,2019,Belgium,105.507,0.9330000000000069,105.394,1.271000000000015,105.312,1.1059999999999945,104.622,1.0349999999999966,104.132,1.1940000000000026,103.69,1.1709999999999923,20.0
1627,Leclerc,2019,Belgium,104.788,0.21399999999999864,104.12299999999999,0.0,104.206,0.0,103.587,0.0,102.938,0.0,102.519,0.0,1.0
1628,Vettel,2019,Belgium,104.574,0.0,104.753,0.6300000000000097,104.657,0.4509999999999934,104.10900000000001,0.5220000000000056,103.037,0.09900000000000375,103.267,0.7479999999999905,4.0
1629,Sainz,2019,Belgium,106.557,1.983000000000004,105.999,1.8760000000000048,106.017,1.8109999999999928,106.507,2.9200000000000017,,,,,19.0
1630,Gasly,2019,Belgium,107.968,3.3940000000000055,106.374,2.2510000000000048,105.75200000000001,1.5460000000000065,106.435,2.847999999999999,,,,,9.0
1631,Albon,2019,Belgium,105.584,1.0100000000000051,105.771,1.6480000000000103,110.681,6.474999999999994,105.52799999999999,1.9409999999999883,105.799,2.861000000000004,,,5.0
1632,Ricciardo,2019,Belgium,106.426,1.8520000000000039,105.735,1.612000000000009,104.97399999999999,0.7679999999999865,105.56,1.972999999999999,104.10300000000001,1.1650000000000063,104.257,1.7379999999999995,14.0
1633,Perez,2019,Belgium,106.43299999999999,1.8589999999999947,105.11699999999999,0.9939999999999998,105.521,1.3149999999999977,105.732,2.144999999999996,104.707,1.7689999999999912,104.706,2.1869999999999976,6.0
1634,Norris,2019,Belgium,106.67,2.0960000000000036,106.25800000000001,2.1350000000000193,106.27000000000001,2.064000000000007,106.154,2.566999999999993,104.84700000000001,1.909000000000006,,,11.0
